SKU,Name1,Name2
SKU20240412_063912_PRACTICALLY PERFECT IN EVERY WAY,PRACTICALLY,PERFECT IN EVERY WAY
SKU20240412_063913_COME AND TAKE IT,COME AND,TAKE IT
SKU20240412_063914_I DIDNT FART MY BUTT BLEW YOU A KISS,I DIDN'T FART MY,BUTT BLEW YOU A KISS
SKU20240412_063915_HELL WAS FULL SO I CAME BACK,HELL WAS FULL SO,I CAME BACK
SKU20240412_063916_MAKE AMERICA A SHITHOLE AGAIN VOTE DEMOCRAT,MAKE AMERICA A SHITHOLE,AGAIN VOTE DEMOCRAT
SKU20240412_063917_NURSES NEED SHOTS TOO,NURSES NEED,SHOTS TOO
SKU20240412_063918_SHE BELIEVE SHE COULD SO SHE DID,SHE BELIEVE SHE,COULD SO SHE DID
SKU20240412_063919_BLESSED ARE THE CURIOUS FOR THEY SHALL HAVE ADVENTURES,BLESSED ARE THE CURIOUS FOR,THEY SHALL HAVE ADVENTURES
SKU20240412_063920_BLAME IT ON MY GYPSY SOUL,BLAME IT ON MY,GYPSY SOUL
SKU20240412_063921_THE MOUNTAINS ARE CALLING AND I MUST GO,THE MOUNTAINS ARE,CALLING AND I MUST GO
SKU20240412_063922_WANDER OFTEN WONDER ALWAYS,WANDER OFTEN,WONDER ALWAYS
SKU20240412_063923_EXPLORE LIKE A PIRATE,EXPLORE LIKE,A PIRATE
