SKU,Name1,Name2
SKU20240413_063702_I RUN ON ESSENTIAL OILS AND COFFEE,I RUN ON ESSENTIAL,OILS AND COFFEE
SKU20240413_063703_WE ARE THE WEIRDOS MISTER,WE ARE THE,"WEIRDOS, MISTER"
SKU20240413_063704_GOD IS WITH HER SHE WILL NOT FAIL,"GOD IS WITH HER,",SHE WILL NOT FAIL
SKU20240413_063705_I HAVE THE POWER OF GOD AND ANIME ON MY SIDE,I HAVE THE POWER OF GOD,AND ANIME ON MY SIDE
SKU20240413_063706_HONK IF A KID FALLLS OUT,HONK IF A KID,FALLLS OUT
SKU20240413_063707_I MAY GET LOST BUT I NEVER GET STUCK,I MAY GET LOST BUT I,NEVER GET STUCK
SKU20240413_063708_WITH GOD ALL THINGS ARE POSSIBLE,WITH GOD ALL,THINGS ARE POSSIBLE
SKU20240413_063709_I DONT NEED THERAPY I JUST NEED MORE BOOKS,I DON'T NEED THERAPY I,JUST NEED MORE BOOKS
SKU20240413_063710_LIFES BETTER WITH COFFEE & A HUSKY,LIFE'S BETTER WITH,COFFEE & A HUSKY
SKU20240413_063711_WELL WELL WELL IF IT ISNT THE CONSEQUENCES OF MY OWN ACTIONS,"WELL, WELL, WELL, IF IT ISN'T THE",CONSEQUENCES OF MY OWN ACTIONS
SKU20240413_063712_DATA OR IT DIDNT HAPPEN,DATA OR IT,DIDN'T HAPPEN
SKU20240413_063713_EVERYONE WAS THINKING IT I JUST SAID IT,EVERYONE WAS THINKING,IT I JUST SAID IT
SKU20240413_063714_ITS OK NOT TO BELIEVE,IT'S OK NOT,TO BELIEVE
SKU20240413_063715_UNDERESTIMATE ME THAT WILL BE FUN,UNDERESTIMATE ME,THAT WILL BE FUN
SKU20240413_063716_THE SARCASM IS STRONG WITH THIS ONE,THE SARCASM IS,STRONG WITH THIS ONE
SKU20240413_063717_MERMAID OFF DUTY,MERMAID,OFF DUTY
SKU20240413_063718_CAMPING AND DOGS MAKE ME HAPPY,CAMPING AND DOGS,MAKE ME HAPPY
SKU20240413_063719_ONE MORE PAGE WONT KILL ME,ONE MORE PAGE,WON'T KILL ME
SKU20240413_063720_IF YOU MET MY MOM YOUD UNDERSTAND,IF YOU MET MY MOM,YOU'D UNDERSTAND
SKU20240413_063721_BLESSED BY GOD SPOILED BY MY HUSBAND PROTECTED BY BOTH,BLESSED BY GOD SPOILED BY MY,HUSBAND PROTECTED BY BOTH
SKU20240413_063722_ILL BET YOU A NEW CAR THAT I CAN BRAKE FASTER THAN YOU CAN,I'LL BET YOU A NEW CAR THAT I,CAN BRAKE FASTER THAN YOU CAN
SKU20240413_063723_THE CLOSER YOU GET THE SLOWER I DRIVE,THE CLOSER YOU GET,THE SLOWER I DRIVE
SKU20240413_063724_OH THE OVERWHELMING NEVER-ENDING RECKLESS LOVE OF GOD,OH THE OVERWHELMING,NEVER-ENDING RECKLESS LOVE OF GOD
SKU20240413_063725_FAITH OVER EVERYTHING,FAITH OVER,EVERYTHING
SKU20240413_063726_I WILL WALK BY FAITH WHEN I CANNOT SEE,I WILL WALK BY FAITH,WHEN I CANNOT SEE
SKU20240413_063727_ALL LIVES MATTER,ALL LIVES,MATTER
SKU20240413_063728_SOUTHERN RAISED JESUS SAVED,SOUTHERN RAISED,JESUS SAVED
SKU20240413_063729_PRAYERS GO UP BLESSING COME DOWN,PRAYERS GO UP,BLESSING COME DOWN
SKU20240413_063730_A WOMAN AND HER TRUCK ITS A GREAT THING,"A WOMAN AND HER TRUCK,",IT'S A GREAT THING!
SKU20240413_063731_NO GIRL LIKES A GUY WHO CANT GET IT UP,NO GIRL LIKES A GUY,WHO CAN'T GET IT UP
SKU20240413_063732_I COULD USE A GOOD PADDLING,I COULD USE A,GOOD PADDLING
SKU20240413_063733_I HAVE A GOOD HEART BUT THIS MOUTH,I HAVE A GOOD HEART,BUT THIS MOUTH
SKU20240413_063734_DONT FLATTER YOURSELF COWBOY I WAS LOOKING AT YOUR TRUCK,DON'T FLATTER YOURSELF COWBOY,I WAS LOOKING AT YOUR TRUCK
SKU20240413_063735_MY DRIVING SCARES ME TOO,MY DRIVING,SCARES ME TOO
SKU20240413_063736_TOO LOUD TOO BAD,TOO LOUD,TOO BAD
SKU20240413_063737_I WISH I COULD TEXT MY DOG,I WISH I COULD,TEXT MY DOG
SKU20240413_063738_IF MY MUSIC IS TOO LOUD YOURE TOO OLD,IF MY MUSIC IS TOO,LOUD YOU'RE TOO OLD
SKU20240413_063739_THOUGHTS & PRAYERS - POLICY & CHANGE,THOUGHTS & PRAYERS -,POLICY & CHANGE
SKU20240413_063740_I SPECIFICALLY REQUESTED THE OPPOSITE OF THIS,I SPECIFICALLY REQUESTED,THE OPPOSITE OF THIS
SKU20240413_063741_WORK HARD MILLIONS ON WELFARE DEPEND ON YOU,WORK HARD MILLIONS ON,WELFARE DEPEND ON YOU
SKU20240413_063742_THERE IS POWER IN THE NAME OF JESUS,THERE IS POWER IN,THE NAME OF JESUS
SKU20240413_063743_VEHICLE SPEED MONITORED BY GPS,VEHICLE SPEED,MONITORED BY GPS
SKU20240413_063744_MAXIMUM SPEED OF THIS VEHICLE 65 MPH,MAXIMUM SPEED OF THIS,VEHICLE 65 M.P.H
SKU20240413_063745_MONEY WELL WASTED,MONEY WELL,WASTED
SKU20240413_063746_I IDENTIFY AS A TOASTER,I IDENTIFY AS,A TOASTER
SKU20240413_063747_POWERED BY JESUS,POWERED BY,JESUS
SKU20240413_063748_LOUDER THAN YOUR GIRLFRIEND LAST NIGHT,LOUDER THAN YOUR,GIRLFRIEND LAST NIGHT
SKU20240413_063749_LOVE AT FIRST SPIKE,LOVE AT,FIRST SPIKE
SKU20240413_063750_YOU ARE TURTLEY AWESOME,YOU ARE,TURTLEY AWESOME
SKU20240413_063751_NOT ALL DISABILITIES ARE VISIBLE,NOT ALL,DISABILITIES ARE VISIBLE
SKU20240413_063752_I LOVE PEEING OUTSIDE,I LOVE,PEEING OUTSIDE
SKU20240413_063753_NATURAL SELECTION INTERFERENCE SQUAD,NATURAL SELECTION,INTERFERENCE SQUAD
SKU20240413_063754_IF MY DOG DOESNT LIKE YOU NEITHER DO I,IF MY DOG DOESN'T,LIKE YOU NEITHER DO I
SKU20240413_063755_GO AWAY OR I SHALL TAUNT YOU SECOND TIME,GO AWAY OR I SHALL,TAUNT YOU SECOND TIME
SKU20240413_063756_DO YOU GUYS EVER THINK ABOUT DYING,DO YOU GUYS EVER,THINK ABOUT DYING?
SKU20240413_063757_I PROMISE IM NICER THAN MY FACE LOOKS,I PROMISE I'M NICER,THAN MY FACE LOOKS
SKU20240413_063758_BEGIN EACH DAY WITH A GRATEFUL HEART,BEGIN EACH DAY WITH,A GRATEFUL HEART
SKU20240413_063800_STAY POSITIVE WORK HARD MAKE IT HAPPEN,STAY POSITIVE WORK,HARD MAKE IT HAPPEN
SKU20240413_063801_BE YOUR OWN KIND OF BEAUTIFUL,BE YOUR OWN KIND,OF BEAUTIFUL
SKU20240413_063802_BORN TO GAME FORCE TO GO TO SCHOOL,BORN TO GAME FORCE,TO GO TO SCHOOL
SKU20240413_063803_KEEP TALKING IM DIAGNOSING YOU,KEEP TALKING I'M,DIAGNOSING YOU
SKU20240413_063804_BE STRONG AND COURAGEOUS,BE STRONG AND,COURAGEOUS
SKU20240413_063805_STOP TALKING START DOING,STOP TALKING,START DOING
SKU20240413_063806_I WANT TO BELIEVE,I WANT TO,BELIEVE
SKU20240413_063807_LIFE BEGINS AT CONCEPTION,LIFE BEGINS AT,CONCEPTION
SKU20240413_063808_BACK TO THE FUTURE,BACK TO THE,FUTURE
SKU20240413_063809_ALL LIVES MATTER,ALL LIVES,MATTER
SKU20240413_063810_DONT HONK AT ME MY DADS IS DEAD,DON'T HONK AT ME,MY DADS IS DEAD
SKU20240413_063811_DONT HONK AT ME ILL CUM,DON'T HONK AT,ME I'LL CUM
SKU20240413_063812_HUMAN KIND BE BOTH,HUMAN KIND,BE BOTH
SKU20240413_063813_MAKE AMERICA DECENT AGAIN,MAKE AMERICA,DECENT AGAIN
SKU20240413_063814_BESTIE LET ME MERGE,BESTIE LET,ME MERGE
SKU20240413_063815_I STAND WITH ISRAEL,I STAND,WITH ISRAEL
SKU20240413_063816_DRIVER IT LIKE YOU STOLE IT,DRIVER IT LIKE,YOU STOLE IT
SKU20240413_063817_I MIGHT BE SLOW BUT AT LEAST IM AHEAD OF YOU,I MIGHT BE SLOW BUT AT,LEAST I'M AHEAD OF YOU
SKU20240413_063818_NORMALIZE HITTING THE CURB,NORMALIZE,HITTING THE CURB
SKU20240413_063819_HORN BROKEN WATCH FOR FINGER,HORN BROKEN,WATCH FOR FINGER
SKU20240413_063820_HEAVILY ARMED EASILY PISSED,HEAVILY ARMED,EASILY PISSED
SKU20240413_063821_WE THE PEOPLE ARE PISSED OFF,WE THE PEOPLE,ARE PISSED OFF
SKU20240413_063822_MY OTHER CAR IS A BROOM,MY OTHER CAR,IS A BROOM
SKU20240413_063823_WILL YOU SHUT UP MAN,WILL YOU,"SHUT UP, MAN"
SKU20240413_063824_IF YOURE GONNA RIDE MY ASS AT LEAST PULL MY HAIR,IF YOU'RE GONNA RIDE MY,"ASS, AT LEAST PULL MY HAIR!"
SKU20240413_063825_ON MY WAY TO GET A LOBOTOMY,ON MY WAY TO,GET A LOBOTOMY
SKU20240413_063826_IM NOT DRUNK IM PASSING OUT SNACKS,I'M NOT DRUNK I'M,PASSING OUT SNACKS
SKU20240413_063827_DONT HONK AT ME IM SENSITIVE,DON'T HONK AT ME,I'M SENSITIVE
SKU20240413_063828_GOD BLESS THE WHOLE WORLD NO EXCEPTIONS,GOD BLESS THE WHOLE,WORLD NO EXCEPTIONS
SKU20240413_063829_HEAVEN AND HELL,HEAVEN,AND HELL
SKU20240413_063830_POLICE LIVES MATTER,POLICE,LIVES MATTER
SKU20240413_063831_DOG IS MY CO-PILOT,DOG IS MY,CO-PILOT
SKU20240413_063832_NO FARMS NO FOOD,NO FARMS,NO FOOD
SKU20240413_063833_IMPEACH JOE BIDEN,IMPEACH,JOE BIDEN
SKU20240413_063834_NAVY GIRLFRIEND,NAVY,GIRLFRIEND
SKU20240413_063835_LOVE IS GREATER THAN FEAR,LOVE IS,GREATER THAN FEAR
SKU20240413_063836_ONLY GAY COPS PULL ME OVER,ONLY GAY COPS,PULL ME OVER
SKU20240413_063837_GRANNY ON BOARD,GRANNY ON,BOARD
SKU20240413_063838_AUTISM AWARENESS,AUTISM,AWARENESS
SKU20240413_063839_SHOW ME YOUR KITTIES,SHOW ME YOUR,KITTIES
SKU20240413_063840_LOVE ANIMALS EAT PLANTS,LOVE ANIMALS,EAT PLANTS
SKU20240413_063841_EAT BEEF THE WEST WASNT WON ON SALAD,EAT BEEF THE WEST,WASNT WON ON SALAD
SKU20240413_063842_DO NOT TAILGATE,DO NOT,TAILGATE
SKU20240413_063843_MAKE AMERICA THINK AGAIN,MAKE AMERICA,THINK AGAIN
SKU20240413_063844_I STAND WITH TRUMP,I STAND,WITH TRUMP
SKU20240413_063845_IF YOU CAN READ THIS YOU ARE TOO CLOSE,IF YOU CAN READ THIS,YOU ARE TOO CLOSE
SKU20240413_063846_END GUN VIOLENCE,END GUN,VIOLENCE
SKU20240413_063847_I LOVE MY GIRLFRIEND,I LOVE MY,GIRLFRIEND
SKU20240413_063848_NO JUSTICE NO PEACE,NO JUSTICE,NO PEACE
SKU20240413_063849_MY CAT IS A COMMUNIST,MY CAT IS A,COMMUNIST
SKU20240413_063850_MY DAUGHTER IS AN HONOR STUDENT,MY DAUGHTER IS AN,HONOR STUDENT
SKU20240413_063851_DRAIN THE SWAMP,DRAIN THE,SWAMP
SKU20240413_063852_I HAVE KIDS PARK TOO CLOSE,I HAVE KIDS,PARK TOO CLOSE
SKU20240413_063853_TRUMP IS MY PRESIDENT,TRUMP IS MY,PRESIDENT
SKU20240413_063854_DOGS BECAUSE PEOPLE SUCK,DOGS BECAUSE,PEOPLE SUCK
SKU20240413_063855_WATCH FOR MOTORCYCLES,WATCH FOR,MOTORCYCLES
SKU20240413_063856_WAG MORE BARK LESS,WAG MORE,BARK LESS
SKU20240413_063857_PROUD PARENT OF A GREAT KID WHO IS SOMETIMES AN AHOLE AND THATS OK,PROUD PARENT OF A GREAT KID WHO IS,"SOMETIMES AN AHOLE, AND THAT'S OK"
SKU20240413_063858_I AM KEN ENOUGH,I AM KEN,ENOUGH
SKU20240413_063859_NATURE IS MY CHURCH,NATURE IS,MY CHURCH
SKU20240413_063900_MAKE AMERICA GREEN AGAIN,MAKE AMERICA,GREEN AGAIN
SKU20240413_063901_MY CHILD IS AN HONOR STUDENT,MY CHILD IS AN,HONOR STUDENT
SKU20240413_063902_I AM WOMAN WATCH ME VOTE,I AM WOMAN,WATCH ME VOTE
SKU20240413_063903_LEFT LANE IS FOR PASSING,LEFT LANE IS,FOR PASSING
SKU20240413_063904_CAUTION DRIVER SINGING,CAUTION!,DRIVER SINGING
SKU20240413_063905_THE FUTURE IS FEMALE,THE FUTURE,IS FEMALE
SKU20240413_063906_TRUMP MAKE LIBERALS CRY AGAIN,TRUMP MAKE,LIBERALS CRY AGAIN
SKU20240413_063907_MAKE AMERICA SMART AGAIN,MAKE AMERICA,SMART AGAIN
SKU20240413_063908_BEAUTY AND THE BEAST,BEAUTY AND,THE BEAST
SKU20240413_063909_IM RETIRED GO AROUND ME,I'M RETIRED GO,AROUND ME
SKU20240413_063910_I SUPPORT LAW ENFORCEMENT,I SUPPORT LAW,ENFORCEMENT
SKU20240413_063911_NO STEP ON SNAKE,NO STEP ON,SNAKE
SKU20240413_063912_USE YOUR TURN SIGNAL,USE YOUR,TURN SIGNAL
SKU20240413_063913_ADOPT DONT SHOP,ADOPT,DON'T SHOP
SKU20240413_063914_THE MOUNTAINS ARE CALLING,THE MOUNTAINS,ARE CALLING
SKU20240413_063915_SUCK IT UP BUTTERCUP,SUCK IT UP,BUTTERCUP
SKU20240413_063916_ON WEDNESDAYS WE WEAR PINK,ON WEDNESDAYS,WE WEAR PINK
SKU20240413_063917_IF YOU AINT FIRST YOURE LAST,IF YOU AINT,FIRST YOURE LAST
SKU20240413_063918_HONK IF YOURE GAY,HONK IF,YOU'RE GAY
SKU20240413_063919_BE KIND TO ANIMALS,BE KIND TO,ANIMALS
SKU20240413_063921_CRAZY CAT LADY,CRAZY CAT,LADY
SKU20240413_063922_GIVE PEACE A CHANCE,GIVE PEACE,A CHANCE
SKU20240413_063923_ONE NATION UNDER GOD,ONE NATION,UNDER GOD
SKU20240413_063924_I STAND FOR THE FLAG AND KNEEL FOR THE CROSS,I STAND FOR THE FLAG AND,KNEEL FOR THE CROSS
SKU20240413_063925_FOR GOD SO LOVED THE WORLD,FOR GOD SO,LOVED THE WORLD
SKU20240413_063926_IF I PASSED YOU ON THE RIGHT YOUR AN IDIOT,IF I PASSED YOU ON THE,RIGHT YOU'R AN IDIOT
SKU20240413_063927_MAKE RACISTS AFRAID AGAIN,MAKE RACISTS,AFRAID AGAIN
SKU20240413_063928_MAKE TEA NOT WAR,MAKE TEA,NOT WAR
SKU20240413_063929_DONT TEXT AND DRIVE,DON'T TEXT,AND DRIVE
SKU20240413_063930_MENTAL HEALTH AWARENESS,MENTAL HEALTH,AWARENESS
SKU20240413_063931_HATE HAS NO HOME HERE,HATE HAS NO,HOME HERE
SKU20240413_063932_PLEASE LET ME MERGE BEFORE I START CRYING,PLEASE LET ME MERGE,BEFORE I START CRYING
SKU20240413_063933_HATE WILL NOT MAKE US GREAT,HATE WILL NOT,MAKE US GREAT
SKU20240413_063934_I LOVE JET NOISE,I LOVE JET,NOISE
SKU20240413_063935_SAVE THE WHALES,SAVE THE,WHALES
SKU20240413_063936_WE BRAKE FOR NOBODY,WE BRAKE,FOR NOBODY
SKU20240413_063937_WOMEN FOR TRUMP,WOMEN FOR,TRUMP
SKU20240413_063938_MY DOG IS A DEMOCRAT,MY DOG IS A,DEMOCRAT
SKU20240413_063939_TRY THAT IN A SMALL TOWN,TRY THAT IN A,SMALL TOWN
SKU20240413_063940_IM NOT GAY BUT MY BOYFRIEND IS,I'M NOT GAY BUT,MY BOYFRIEND IS
SKU20240413_063941_IM NOT GAY BUT MY HUSBAND IS,I'M NOT GAY BUT,MY HUSBAND IS
SKU20240413_063942_IM NOT GAY BUT MY BUTT IS,I'M NOT GAY BUT,MY BUTT IS
SKU20240413_063943_SAVE THE BABY HUMANS,SAVE THE,BABY HUMANS
